Wydawnictwa Pomorskiego,1
Grupy Wydawnictwo Pomorskie Sp.,1
Stowarzyszenia Rozwoju Ziemi,1
Pomorskiego Forum Gospodarczego,1
Regionalnej Izby Gospodarczej w Tczewie,1
Pomorskiej Izby Przemysłowo-Handlowej w,1
Xylon,1
Muzeum Narodowym w Warszawie,1
Świeradowie-Zdroju,1
Gimnazjum Państwowe w Łomży,1
Armii Krajowej Komitet Obywatelski,1
„Solidarność”ej ps.,1
Prezydium Tymczasowego Komitetu Założycielskiego „S”,1
„S” parafii św.,1
Zakładów Przemysłu Wełnianego Welux,1
Rolniczej Spółdzielni Produkcyjnej Gromada,1
Bialskim Klubie Sportowym Stal,1
Bokova,1
Eurobud,1
Sekretariat KPN Obszaru II,1
„katyńską”,1
Dnia Wolności i Praw Człowieka w Krakowie,1
Centre d’Etudes,1
Ruchu Poszanowania Energii,1
Samodzielnego Laboratorium Cyklotronu,1
Institut de Physique Nucléaire w Orsay,1
Grupy Poszanowania Energii,1
Centralnym Urzędzie Planowania w Warszawie,1
Wyższej Szkole Rolniczo-Pedagogicznej/Akademii Podlaskiej w Siedlcach,1
Agencji Techniki i Technologii,1
Jednomandatowymi Okręgami Wyborczymi,1
Teatrze Powszechnym w Warszawie,1
1963-1977,1
Zuchowych im.,1
Batalionu Parasol,1
Centrum Zdrowia Dziecka w Warszawie,1
Komisja Zakładowa w CZD,1
CZD,1
Organizacji Niepodległość,1
Oddziału Warszawskiego LDPN „Orientacja na Prawo”,1
Warszawskiego Hospicjum dla Dzieci,1
Polskiego Towarzystwa Opieki Paliatywnej,1
Technikum Mechaniczne w Kraśniku,1
Fabryki Samochodów Ciężarowych tamże,1
Lubelskiego Przedsiębiorstwa Transportu Budownictwa Transbud,1
MKomisja Zakładowa w Lublinie,1
„Solidarmość”P; IV-V,1
Technikum Mechanizacji Rolnictwa w Sejnach,1
Saint Martin’s,1
OKomisja Zakładowa „S” Niezależny Samorządny Związek Zawodowy Rolników Indywidnal-nych „Solidarność” dot.,1
„S” Regionu Pojezierze,1
„Solidarność”R w Czernej k.,1
1956-1963,1
Związek Artystów Scen Polskich dla Dorosłych w Poznaniu,1
Redakcji Publicystyki i Informacji,1
PR Poznań,1
1953-1955,1
PR Opole,1
„S” Pracowników RiTV,1
Zarządu Okręgowego Stronnictwo DemokratyczneP,1
Komisji Likwidacyjnej,1
Technikum Radiowo-Telewizyjne we Wrocławiu,1
Dolnośląskich Zakładach Wytwórczych Maszyn Elektrycznych Dolmel we Wrocławiu,1
PKS Żywiec,1
Domu Kultury Korab,1
Biurze Prawnym „S” MKomisja Zakładowa Szczecin/ZR Pomorze Zachodnie,1
Siłę-Nowickiego,1
Okręgowej Izby Radców Prawnych,1
Kuratorium Oświaty i Wychowania,1
Spółdzielni Mieszkaniowej Regalica,1
Krajowej Rady Radców Prawnych,1
struktury'',1
IV KW MO w Szczecinie,1
Instytutu Filologii Polskiej Wyższej Szkoły Pedagogicznej/Uniwersytetu Szczecińskiego,1
Instytutu Filologii Polskiej US,1
Zakładu Literatury i Kultury Polskiej XIX,1
"Instytucie Polonistyki,",1
Zespole Urbanistycznym PRN,1
Oddziału Wykonawstwa Inwestycyjnego w Fabryce Śrub,1
Dyrekcji Rozbudowy Miast,1
„S” „Jedność”,1
Sądu Pracy w Szczecinie,1
Alojzym Sawickim,1
„Solidarmość” Eugeniuszem Szumiejką,1
Architekt Miasta,1
SAkademia,1
Sąd Rejonowy w Jarocinie,1
Rejonowego Sądu Pracy w,1
nutrii),1
Komisji Związkowej „S” w Jarocinie,1
TZR Wielkopolska w,1
Lokomotywowni Jarocin,1
Komisja Zakładowa w Jaromie,1
Tymczasowej Rady Koordynacyjnej „S” w,1
Oddziału Terenowego Regionu Wielkopolska,1
Zarządu Wojewódzkiego w Poznaniu),1
Państwowego Liceum Rolniczo-Hodowlanego w Okszowie k.,1
Spółdzielni Pracy Transportowo- Spedycyjnej Transped,1
Lubelskiego Przedsiębiorstwa Budowy Pieców,1
Sopocie-Brodwinie,1
Skryptor,1
Policealnych Studiów Ekonomicznych w Poznaniu,1
Zarządzie Komisji Wydziałowej,1
Komitet Organizacyjny „S” Pomorskich Zakładów Drobiarskich Poldrob w Toruniu,1
XX-lecia „Solidarności”(2000),1
Zasadniczą Szkołę Zawodową w Łosicach,1
Wydziale K-5.,1
Komisji Weryfikacyjnej Wydziału K-5.,1
Zakładzie Remontowym Energetyki w Gdańsku,1
Zakładu Malmor w Gdańsku,1
Wydział Matematyki Informatyki i Mechaniki,1
Wydziału MIM University of Warsaw,1
Wydziale MIM University of Warsaw,1
„Godności”,1
Tymczasowej Komisji Wykonawczej „S” Regionu Mazowsze,1
Biura Informacyjnego Kancelarii Senatu,1
Komisja Zakładowa University of Warsaw „S”,1
Wydziału Mechanicznego Państwowej Szkoły Morskiej w Gdyni,1
Biuletynów Radia Wolna Europa,1
Komisja Zakładowa PŻM,1
Ministerstwa Transportu i Żeglugi Morskiej ws,1
AŚ ZK w Inowrocławiu,1
„Biuletyn Informacyjny «Solidarność» PŻM”,1
„Obraz”),1
Biuletynu Radia Wolna Europa”,1
Komisja Zakładowa w Rejonowym Przedsiębiorstwie Gospodarki Komunalnej i Mieszkaniowej,1
Solidarności Podbeskidzia w,1
"Wydawnictwa 

	Antyk Antyk ""Antyk""",1
Technikum Naftowe w Pile,1
Pomaturalne Studium Prawa Pracy,1
Komisja Zakładowa we WZIR,1
SW „Fundamentalista”,1
Przedsiębiorstwie Poszukiwań Nafty i Gazu,1
Ośrodka Konsultacyjno-Informacyjnego „S” woj.,1
Zakładzie Geofizyki Wiertniczej w,1
Oddział w Pile,1
"służba wojskowa, 1950",1
Gdańskim Przedsiębiorstwie Elektryfikacji Rolnictwa,1
Miejskim Zarządzie Budynków Mieszkalnych w Malborku,1
Kombinacie Budownictwa Komunalnego w,1
Malborskiej Fabryce Wentylatorów Mawent,1
"„Biuletyn Regionu Elbląskiego Niezależny Samorządny Związek Zawodowy «S »”, „Biuletyn Informacyjny Komitetu Oporu Społecznego",1
Zasadniczą Szkołę Metalową w Częstochowie,1
Przedsiębiorstwie Robót Montażowych Przemysłu Chemicznego Montochem,1
SZF Polpharma,1
Komisji Samorządności i Przestrzegania Prawa i Porządku,1
Sądu Rejonowego w,1
Polskie Koleje Państwowe w Gdańsku,1
Oddziale Napraw Maszyn Torowych/Zakładzie Maszyn Torowych Polskie Koleje Państwowe Gdańsk,1
Liceum Ogólnokształcące w Skolimowie,1
Spółdzielni Pracy Skala w Warszawie,1
Stołecznego Centrum Rehabilitacji (Stocer)/Centrum Rehabilitacji im.,1
Stocer Samodzielny Publiczny ZOZ,1
Oddziale Piaseczno „S” Regionu Mazowsze,1
„Los”,1
Komisja Zakładowa w Stocerze,1
Liceum Pielęgniarstwa w Mikołowie,1
Blachowni k.,1
Sanatorium dla Dzieci Poranek,1
Spółdzielni Inwalidów Fructowin,1
Komisja Zakładowa w Fructowinie,1
Komisji Porozumiewawczej Spółdzielni Inwalidzkich,1
SI Fructowin,1
Koła Emerytów „S” Ziemi Oleśnickiej,1
Zasadniczą Szkołę Zawodową w Oleśnicy,1
Lokomotywowni Polskie Koleje Państwowe Wrocław,1
Komisji Porozumiewawczej „S” Zakładów Zaplecza Technicznego Kolei,1
Lidią Dębską,1
Kole Emerytów MKomisja Krajowa NSzwiązek,1
„Solidarmość” Ziemi Oleśnickiej,1
Teatrze Polskim w Szczecinie,1
Ireną Anders,1
Zasadniczą Szkołę Włókienniczą w Łodzi,1
Tymczasowej Komisji ds,1
Ogólnopolskiej Sekcji Włókna i,1
Międzyzakładowego Komitetu „S” Ziemi Łódzkiej,1
Międzyzakładowy Komitet Strajkowy „Solidarność Walcząca”,1
Regionu Ziemia Łódzka,1
Telewizja Polska Łódź,1
University of Maryland,1
International Policy Studies w Monterey Institute of International Studies w Kalifornii,1
KS Niezależne Zrzeszenie Studentów Akademia Górniczo-Hutnicza,1
Akademia Górniczo-Hutnicza),1
Wydawnictwo X,1
Samorządu Studentów Uniwersytet Jagiellański,1
Krakowskiej Wspólnoty Akademickiej w Miasteczku Studenckim,1
Międzynarodowym Zrzeszeniem Młodzieży Katolickiej,1
Misji Pokojowej KBWE,1
Misji Organizacji Bezpieczeństwa i Współpracy,1
Krakowskiej Agencji Rozwoju Turystyki,1
Telewizja Polska Historia,1
Rady Programowej Klubu Wtorkowego,1
„Gazety Polskiej” i „Gazety,1
Akademii Dyplomatycznej Ministerstwo Spraw Zagranicznych,1
''Wietnam,1
Unią,1
Rosją'',1
''Kościół „Wyborczej”'',1
Technikum Mechanicznego w Chełmie,1
Zakładu Produkcji Przęseł Betonowych,1
Chełmskim Przedsiębiorstwie Budowlanym,1
Zarządu Cem-Mech Sp.,1
Biurze Wystaw Artystycznych w,1
Komisja Zakładowa Pracowników Kultury w Bielsku-Białej,1
Stowarzyszeniu Historyków Sztuki Oddział Katowice,1
Kultury i Sztuki Urzędu Wojewódzkiego w Katowicach,1
Centrum Dziedzictwa Kulturowego Górnego Śląska,1
Parlamentu Europejskiego Grażyny Staniszewskiej,1
„Ład Boży”,1
„S” dziennikarzy,1
Niezależnej Komisji Ekologicznej,1
Prymasowskim Komitetem Pomocy Internowanym,1
Technikum Mechaniczne w Zielonej,1
Państwowym Ośrodku Maszynowym w Głogowie,1
Okręgowej Spółdzielni Mleczarskiej w Grębocicach,1
Huty Miedzi Głogów w Żukowicach KGHM,1
Urzędu Wojewódzkiego w Legnicy,1
Zarządu MZwiązek Polskich Autorów i Kompozytorów w,1
Collegium Novum Uniwersytetu Jagiellońskiego,1
Marszów Szlakiem I Kompanii Kadrowej,1
Krakowa-Śródmieścia uniewinniony,1
Polska Partia Socjalistyczna w Krakowie,1
Duszpasterstwa Ludzi Pracy i Duszpasterstwa Akademickiego,1
Schroniska dla Osób Niepełnosprawnych,1
Fundacji Pomocy Niepełnosprawnym Cicha Woda,1
Polskim Towarzystwem Gimnastycznym Sokół w Krakowie,1
Komitetu Założycielskiego Niezależne Zrzeszenie Studentów WSI,1
Społecznych Ośrodka Dokumentacji i Studiów Społecznych,1
„Periculum”,1
Usługowej Spółdzielni Pracy Vola,1
Dolard,1
departamentu ochrony,1
Liceum Ogólnokształcące w Wyszkowie,1
Państwowym Przedsiębiorstwie Automatyki i Aparatury Kontrolno-Pomiarowej Meratronik,1
Solidarności Walczącej w Szczecinie,1
Meratroniku,1
Rady Zakładowej w Meratroniku,1
Służby Zastępczej Poborowych,1
Domu Pomocy Społecznej w Nowogardzie,1
SW „Gazetka Uliczna – Szczecin”,1
Przedsiębiorstwa Handlowego Abrot,1
Firmy Dystrybucyjnej Tetenal,1
Komisji Rodziny i Praw Kobiet,1
Wydział Fizyki i Matematyki,1
Zakładu Ciała Stałego,1
Instytucie Energii Atomowej w Kjeller,1
Brookheaven National Laboratory,1
Instytucie Badań Jądrowych w Kassaccia,1
Uniwersytecie Paryż VI,1
Rady Naukowej IBJ,1
Krajowego Biura Koncertowego,1
Zakładu Fizyki Ciała Stałego,1
Wydziału Matematyczno-Przyrodniczego,1
Działu Szkolenia i Doradztwa,1
Instytucie Problemów Jądrowych w Świerku,1
Komitetu Naukowego Organizacji Narodów Zjednoczonych ds.,1
Skutków Promieniowania Jądrowego,1
Wydziału Fizyki,1
''Neutrons and Solid State Physics'',1
PKS Oddział w Kluczborku,1
MKomisja Zakładowa w Kluczborku,1
Sanatorium Neuropsychiatrycznym dla Dzieci i Młodzieży w,1
Drukarni Tamka,1
Żydowskim Instytucie Historycznym,1
1996-1997),1
Komisja Zakładowa w Agromecie,1
ZR Ziemi Kutnowskiej,1
„Biuletynu Informacyjnego Zarządu Regionu”,1
Technikum Ekonomiczne w Przemyślu,1
Wydziału Prawa i Historii Uniwersytetu Warszawskiego,1
Wojewódzkim Związku Gminnych Spółdzielni w Rzeszowie,1
"Ludzi Pracy, Mszy",1
Sądu Rejonowego Wydziału II Karnego w Rzeszowie,1
Zasadniczą Szkołę Zawodową w Grudziądzu,1
Technikum Mechaniczno-Samochodowe,1
PKS Grudziądz,1
Suliszce k.,1
Towarzystwo Kursów Naukowych w,1
Ruchu Młodych Katolików,1
Świdnickiego Przedsiębiorstwa Budownictwa Ogólnego,1
Komisja Zakładowa w ŚPBO,1
Komisji Porozumiewawczej w Dzierżoniowie Niezależny Samorządny Związek Zawodowy «Solidarność»”,1
Solidarności Polonijnej,1
KW MO Wałbrzychu,1
Komisji Oddziałowej w ZM Ursus,1
„Solidarmość”F w,1
Rady Dzielnicy Ochota,1
''Ursus ’76'',1
Koła Młodych Związek Literatów Polskich Oddział w Gdańsku,1
Biura Informacji Prasowej „S” Komisja Krajowa NSzwiązek zawodowy,1
Spółdzielni Wzornictwa Przemysłowego Format,1
Państwowej Wyższej Szkoły Telewizyjnej,1
Realizacji Telewizyjnej,1
agencji promocji Przekaz Sp.,1
zarządu drukarni fleksograficznej Pakiet Sp.,1
ZR Gdańskiego,1
Rady Programowej Telewizja Polska SA,1
Regionalna Rozgłośnia Radiowa Radio Gdańsk SA,1
Komisję Dyscyplinarną University of Warsaw,1
Listem,1
"Wydawnictwa 

	Głos Głos ""Głos""",1
Zespołu Analiz w,1
Wydawnictwo Most,1
''Zdruzgotki'',1
''Rozrachunki,1
Wydawnictwa Archidiecezji Warszawskiej,1
Zarządu Fundacji IDEE,1
Biura Spraw Zagranicznych,1
Hydrotechniki Politechniki,1
Miastoprojekcie Gdańsk,1
Spółdzielni Twórczość Architektoniczna,1
„Biuletynu Terytorialno-Związkowego Komitetu Samoobrony Społecznej «Gryps»”,1
Dowgiałło & Swerpel,1
Komisji Wydziałowej MEL,1
Zarządu Doświadczalnych Warsztatów Lotniczych Konstrukcji Kompozytowych Sp.,1
Rady Miasta Pruszkowa,1
Stowarzyszenia na Rzecz Reaktywowania i Rozwoju Szkoły Szybowcowej w Bezmiechowej,1
Instytutu Technologii Lotnictwa Wydz,1
Hucie Siechnice,1
Instytutu Wyższej Kultury Religijnej w Stalowej Woli,1
Polskiego Radia i TV,1
Stowarzyszenia Radia Publicznego,1
Radia Rzeszów SA,1
Instytutu Europejskich Studiów Społecznych,1
Rady Naukowej Instytutu Historii Nauki Polska Akademia Nauk,1
Pracowni Literatur Wczesnosłowiańskich Instytutu Polsko-Radzieckiego,1
Radzie Programowej Towarzystwo Kursów Naukowych,1
"Związek Zawodowy Pracowników Nauki, Techniki i Oświaty Niezależny Samorządny Związek Zawodowy „Solidarność” Regionu Mazowsze",1
Instytutu Filologii Rosyjskiej Uniwersytet Jagiellański,1
Zespołu Kultury Niezależnej,1
„Sintaksis”,1
Instytutu Slawistyki Polska Akademia Nauk,1
Polonia Book Foundation,1
III Liceum Ogólnokształcące w Opolu,1
Liceum Ogólnokształcące w Strzelcach Krajeńskich,1
Państwowym Przedsiębiorstwie Poszukiwania Ropy i Gazu w,1
"Spółdzielni Remontowo-Budowlanej 

	Robotnik Robotnik ""Robotnik""",1
KPaństwowe Gospodarstwo Rolne,1
Komitetu Założycielskiego w KPaństwowe Gospodarstwo Rolne,1
Sekcji Rolnej,1
„Biuletyn Rolny”,1
Krajowego Sekcji Rolnych i Obsługi Rolnictwa „S”,1
"Niezależne Zrzeszenie Wolność, Równość",1
Kapituły Konkatedralnej,1
„Szermierz”,1
Sekcji Informacyjnej Rada KrajowaS,1
Senatu University of Warsawr,1
Samorządu Studenckiego University of Warsawr,1
Zarządu Inelcons we Wrocławiu,1
Zarządu Biotop,1
Dolnośląskiej Izby Przemysłowo-Handlowej tamże,1
Renifer SA,1
Zarządu Towarzystwa Finansowo-Leasingowego,1
Zarządu Preem Petroleum Wielkopolska,1
KGHM Cuprum CBR,1
Lokomotywowni Gdańsk Zaspa Towarowa,1
Przedsiębiorstwa Gospodarki Mieszkaniowej Gdańsk-Wrzeszcz,1
Wojewódzkiego Urzędu Telekomunikacyjnego,1
Komisja Zakładowa w WUT.,1
Łączbudu,1
GZR,1
Liceum Ogólnokształcące Cosinus,1
Oficerskiej Szkoły Inżynierii we,1
Wojskowej Akademii Technicznej w Warszawie,1
Oficerskiej Szkoły Wojsk Inżynieryjnych we Wrocławiu,1
Pułku Zmechanizowanego WP,1
11/13 Brygady/Pułku Korpusu Bezpieczeństwa Wewnętrznego,1
Akademii Sztabu Generalnego,1
Szkolenia Specjalistów Wojsk Inżynieryjnych,1
Komendy Głównej Związku Strzeleckiego „Strzelec”,1
Wojskowe Służby Informacyjne,1
"Komisja Zakładowa „S” Pracowników Nauki, Techniki i Oświaty w Instytucie Psychologii Uniwersytet im.",1
PNTiO,1
„Solidarność Uniwersytecka”,1
Instytutu Psychologii Uniwersytet im.,1
Społeczną Komisją Nauki w Warszawie,1
Relegalizacji „S” Uniwersytet im.,1
Lokomotywowni Szczecin,1
Zakłady Chemiczne Police,1
Huta Skolwin,1
„Solidarność Nadodrza”,1
„Solidarności Nadodrza”,1
Społecznej Rady Diecezjalnej,1
Straży Miejskiej w Urzędzie Gminy w Policach,1
Stowarzyszenia Osób Represjonowanych w Stanie Wojennym w Szczecinie,1
Parafialnego Oddziału Akcji Katolickiej w Policach,1
Metropolitalnym Wyższym Seminarium Duchownym we Wrocławiu,1
Teologii Pastoralnej,1
Arcybiskupiego Komitetu Charytatywnego we,1
Katolickiego Radia Rodzina,1
Biblioteki Gdańskiej Polska Akademia Nauk,1
ruchu turystycznego w Muzeum KL Stutthof,1
Instytutu Bałtyckiego,1
„Wrocławskiego Tygodnika Katolików”,1
Komisja Zakładowa przy Wydawnictwie PAX,1
Wydawnictwa Polskiej Prowincji Dominikanów „W drodze”,1
Rzeczpospolita Polska L.,1
Fundacji św.,1
Wyższej Szkoły Zarządzania i Prawa w Warszawie,1
Wyższej Szkoły Administracji i Biznesu,1
Komisji Historycznej Archidiecezji Gdańskiej ds.,1
Rady Forum Dialogu,1
’80.,1
Seminarium Duchowne w Miejscu Piastowym,1
Związek Zawodowy »Solidarność«”/„Famie”,1
„Famka”,1
Wrocławskim Przedsiębiorstwie Instalacji Przemysłowych Instal,1
Spółdzielni Inwalidów Premegal,1
Regionalnej Komisji Koordynacyjnej Osób Niepełnosprawnych,1
Krajowej Sekcji „S” Osób Niepełnosprawnych,1
Klubu Stowarzyszenia Solidarności Pracy we Wrocławiu/,1
ZR Dolny Śląsk Medalem,1
elektryk-,1
Spółdzielni Produkcyjnych,1
MKomisja Zakładowa/MZwiązek Polskich Autorów,1
„Solidarności Rzeszowskiej”,1
Stoczni Jachtowej w Gdańsku,1
Klubu Wysokogórskiego Oddział Trójmiasto,1
„Skorpion”,1
Fabryka Maszyn Wiertniczych i Górniczych Glinik,1
GKS Glinik,1
Konstrukcji Stalowych,1
Państwowym Ośrodku Maszynowym w Gorlicach,1
Komisji Międzyzakładowej „S” FMWiG Glinik,1
Zespole Szkół Budowy Okrętów w Gdańsku,1
Górnik Wałbrzych,1
Stowarzyszenia Kibiców Lechii Gdańsk Biało–Zieloni,1
Komitetu Wyborczego Naprzód Lechio,1
Komitetu Obrony Polskości,1
Złote Lwy Gdańskie im.,1
Spółdzielni Metalowców Ferrum,1
AŚ w Inowrocławiu,1
„Biuletyn PZwiązek Artystów Scen PolskichP”,1
Zakładu Rzemieślniczego Naprawa Plandek,1
Przedsiębiorstwa Usługowo-Handlowego AGMA,1
Wyższych Studiów Zawodowych Uniwersytetu,1
Biura Projektów Dróg i Mostów w Gdańsku,1
Komisja Zakładowa w BPDiM,1
Zarządu Wojewódzkiego w Gdańsku,1
PSS Społem Oddział Toruń,1
Zakładzie Malarsko-Tapeciarskim w,1
SKS Wisła-Start Toruń,1
Zakładzie Fotograficznym T.,1
Związek Artystów Scen Polskich nr 2 w Sierpcu,1
Zarządu Stowarzyszenia Rodzin Katolickich Diecezji Płockiej Odział w Sierpcu,1
Biura Związku Gmin Północnego Mazowsza,1
Zarządu Towarzystwa Przyjaciół Ziemi Sierpeckiej,1
Samodzielnego Publicznego Zespołu Zakładów Opieki Zdrowotnej w Sierpcu,1
''Obwód sierpecki Armii Krajowej.,1
ZOZ Przychodni Rejonowej w Szczecinie,1
Spółdzielni Inwalidów Selsin,1
Komisja Zakładowa Niezależny Samorządny Związek Zawodowy „Solidarność ’80”,1
Ruchu Społecznego,1
Zarządu Miasta Szczecin,1
„Solidarmość” „S ’80.,1
Towarzystwie Budownictwa Społecznego Szczecin,1
„S ’80,1
Konfederacji Związków Zawodowych „S ’80”,1
Technikum Leśne,1
Technikum Leśnym w Rogozińcu,1
Sądzie Powiatowym w Szamotułach,1
Nadleśnictwa Lewice k.,1
Komisja Zakładowa przy Nadleśnictwie Turek,1
Kaliskiego Klubu Przyjaciół Kresów Wschodnich,1
Stowarzyszenia Upamiętnienia Ofiar Zbrodni Ukraińskich Nacjonalistów,1
Zakładzie Logiki Uniwersytet im.,1
SW Lublin”,1
Ruchem Młodzieży Niezależnej Świt,1
Komisja Zakładowa w Metalchemie,1
Centralnym Związku Spółdzielni Pracy Oddział toruńsko-bydgoski,1
Rządem Rzeczpospolita Polska,1
Aberdeen,1
Zakładów Meblarskich,1
Centrum Obsługi Kancelarii Prezesa,1
Polsko-Amerykańsko-,1
Departamencie Współpracy Międzynarodowej Ministerstwa Rolnictwa,1
Szczecińskich Zakładach Graficznych,1
Przedsiębiorstwa Budownictwa Kolejowego w Szczecinie,1
Komitetu Założycielskiego „S” Pracowników Przedsiębiorstwa Budownictwa Kolejowego w Szczecinie,1
Komitecie Wyborczym,1
Tysiąclecia Polski,1
„Boks”,1
Biblioteki Historycznej,1
Komisja Zakładowa w Młodzieżowej Agencji Wydawniczej,1
„S” „Głos Wolny”,1
Klubie Myśli Politycznej Dziekania,1
Zespołu Telewizji Polskiej,1
Sejmowej Komisji Kultury i Środków Przekazu,1
Niezależnej Agencji Prasowej Sp.,1
Stowarzyszenia Niezależnych Producentów Filmowych,1
Studia A Sp.,1
Instytutu Bronisława Komorowskiego,1
Rewizji Nadzwyczajnej Ministra Sprawiedliwości,1
Hucie Materiałów Zbrojeniowych dla Budownictwa w Halmstad,1
1977-1980,1
Wydawnictwa Zbliżenia,1
krajowej Rady Politycznej,1
Fundacji Jagiellońskiej,1
Fundacji Pomocy,1
Technikum Maszyn i Urządzeń Przemysłowych,1
Federacji Młodzieży Walczącej Warmii,1
„Kreska”,1
Młodzież Polskiej Partii Niepodległościowej,1
Telewizji Kablowej Vectra Oddział Olsztyn,1
Urzędu Rejonowego w Kętrzynie,1
Przedsiębiorstwa Budowlano-Handlowego Stanbet,1
Deklaracji ideowej,1
Szpitalu Miejskim w Tczewie,1
Oddziale Chorób Wewnętrznych Szpitala Wojewódzkiego w Gdańsku,1
Medical School of Saint Louis University,1
XVII Liceum Ogólnokształcące w Warszawie,1
Stołecznych Zakładów Metalowych nr 2 MEOS,1
Przemysłowego Instytutu Automatyki i Pomiarów w,1
Biura Projektów i Technologii Obrabiarek,1
Prezydium Zarządu Komisji Międzyzakładowej,1
Komitetu Założycielskiego Samorządu FSO,1
Rady Nadzorczej Nauczycielskiej Spółdzielni Budowlano-Mieszkaniowej,1
Klubu Politycznego ’88,1
FSO/Daewoo-FSO Motor SA,1
Komisji Systemu Gospodarczego i Polityki Przemysłowej,1
Rady Nadzorczej Stowarzyszenia Menadżerów Polskich,1
Stowarzyszenia Federacja na rzecz Rozwoju,1
Naczelnej Radzie Politycznej,1
"służba wojskowa, 1970-1991",1
Komisji Wydziałowej PM-3,1
RAkademia Rolnicza Zielona Góra,1
Pratt & Whitney,1
„Zeszyty Związkowe”,1
Regionalnego Komitetu Solidarności Małopolska ds.,1
Funduszu Gospodarczego Niezależny Samorządny Związek Zawodowy „S” Sp.,1
Rady Fundacji Gospodarczej „S”,1
Państwowe Gospodarstwo Rolne Dobromierz,1
Wałbrzychu-Chełmcu,1
AŚ w Świdnicy,1
Prokuratura Rejonowa w Wałbrzychu,1
Pogotowiu Opiekuńczym w,1
Stowarzyszenia Edukacyjnego Integritas,1
Instytucie Medycyny Morskiej i Tropikalnej,1
Biurze Promocyjno-Handlowym Adjol,1
Korporacji Handlowej Import-Eksport Consult-Q tamże,1
Urzędzie Pocztowym w Gdyni,1
"Rady Koordynacyjnej „S” Regionu 

	Pomorze  
 Zachodnie",1
Podyplomowego Studium Bibliotekoznawstwa,1
Miejskiej Bibliotece Publicznej w,1
Bibliotece Instytutu Slawistyki Uniwersytetu w Lund,1
Konsulatem Polska Rzeczypospolita Ludowa w Szwecji,1
Dzielnicowej Bibliotece Publicznej,1
Zarządzie Portu Szczecin–Świnoujście),1
Komisji Oddziałowej w Pionie Eksploatacji ZPS,1
ZPS „Komunikat”,1
Fabryki Czekolady w Linköping,1
Zarządzie Portu Szczecin–Świnoujście,1
Zakładzie Filozofii Nauk Przyrodniczych,1
Sekcji Informacji MKomisja Zakładowa „S” Małopolska,1
Klubu Inicjatyw Gospodarczych,1
Rady Programowej Chrześcijańskich Uniwersytetów Robotniczych w,1
AG,1
„Arką”,1
„Ładem”,1
„Znak” nr 276,1
Instytutu Katolickiego w Paryżu,1
Rada KrajowaS „S” Regionu Dolny Śląsk,1
Stacji Epidemiologiczno-Sanitarnej w Szczecinie,1
Komisji Wydziałowej w Akademia Rolnicza,1
Radzie Wydz,1
Komisji Pracowniczej,1
Akademia Rolnicza w Zespole ds.,1
Regionalnej Komisji Porozumiewawczej Nauki,1
Towarzystwa Odpowiedzialnego Rodzicielstwa w Szczecinie,1
Szymanowicach k.,1
Małego Kolegium,1
Kompanii Sanitarnej,1
Prowincji Wielkopolsko-Warszawskiej,1
zakonu oo.,1
Duszpasterstwa Rolników Indywidualnych Okręgu Kalisko-Sieradzkiego,1
Zgromadzeniu Księży Jezuitów,1
Światowego Związku Żołnierzy Armia Krajowa i Rodziny Katyńskiej,1
Stowarzyszenia Akcji Miłosierdzia,1
kolegium wileńskiego'',1
''Invinculis Christi,1
Krzyżem Armia Krajowa,1
Honorowy Członek „S”,1
„Nowej Wsi”,1
Konwersatorium Polska,1
Polish Instytut of Arts and Science,1
Ambasada Polska,1
Wieczorowe Liceum Ogólnokształcące w Lublinie,1
Przedsiębiorstwo Wydawnicze Związku Niewidomych,1
Przedsiębiorstwa Handlowo-Usługowego Impuls,1
Warszawskich Zakładach Mechanicznych PZL-WZM,1
Zakład Produkcyjny w Branicy Suchowolskiej,1
Oddziału w MKomisja Zakładowa Regionu Środkowo-Wschodniego,1
Zarządu Oddziału w Radzyniu Podlaskim Regionu Środkowo-Wschodniego,1
Zarządu Oddziału w Radzyniu Podlaskim Regionu Środkowo-Wschodniego 2X,1
Bialskopodlaskiego Sejmiku Samorządowego,1
Krajowego Sejmiku Samorządu Terytorialnego w Warszawie,1
Zarządu Wojewódzkiego Porozumienie Centrum w Białej Podlaskiej,1
Sąd Wojewódzki w Radomiu,1
II WZD Regionu Ziemia Radomska,1
Komisji Koordynacyjnej „S”,1
Technikum Ekonomiczne w Rozwadowie,1
HSW/Hucie Stali Jakościowych,1
Ośrodku Badawczo-Rozwojowym Maszyn Ziemnych i Transportowych HSW,1
„Biuletyn Informacyjny Tymczasowej Komisja Zakładowa Niezależny Samorządny Związek Zawodowy «S» Kombinatu,1
Kolegium Rejonowe do Spraw Wykroczeń,1
Komisja Zakładowa w HSW,1
Koła Emerytów i Rencistów „S” HSW/HSJ,1
Kraśnickiej Fabryki Wyrobów Metalowych,1
Obozie Pracy Więźniów,1
Komisja Zakładowa w FSC,1
Inżynierów,1
Ośrodka Badawczo-Rozwojowego Zakładów Zmechanizowanego Sprzętu Domowego Predom-Zelmer,1
Sądu Rejonowego w Rzeszowie,1
Rada KrajowaW „S” Regionu Rzeszowskiego,1
Urzędu Wojewódzkiego w Rzeszowie,1
Zakładu Konstrukcji Aluminiowych,1
Zasadniczą Szkołę Rolniczą w Zarzeczu,1
9 II,1
